PM10,PM25,TVOC,CO2,RISK
6,5,202,400,Moderate
6,5,317,400,High
6,5,121,545,Moderate
6,5,156,400,Moderate
6,5,387,447,High
6,5,188,400,Moderate
6,5,186,400,Moderate
6,5,255,556,High
6,5,367,581,High
6,5,158,400,Moderate
6,5,466,400,High
6,5,250,542,High
6,5,546,458,High
6,5,393,400,High
6,5,369,400,High
6,5,426,400,High
6,5,245,400,High
6,5,55,400,Low
6,5,110,400,Moderate
6,5,222,400,High
6,5,237,431,High
6,5,411,400,High
6,5,361,464,High
6,5,230,413,High
6,5,234,532,High
6,5,40,440,Low
6,5,254,400,High
6,5,476,428,High
6,5,313,450,High
6,5,300,400,High
6,5,231,419,High
6,5,272,420,High
6,5,181,400,Moderate
6,5,481,400,High
6,5,538,400,High
6,5,380,417,High
6,5,449,400,High
6,5,342,537,High
6,5,362,400,High
6,5,281,500,High
6,5,319,421,High
6,5,208,400,Moderate
6,5,240,662,High
6,5,312,451,High
6,5,194,547,Moderate
6,5,299,400,High
6,5,390,400,High
6,5,407,440,High
6,5,136,400,Moderate
6,5,319,400,High
6,5,165,402,Moderate
6,5,176,670,Moderate
6,5,421,578,High
6,5,374,487,High
6,5,274,582,High
6,5,249,496,High
6,5,293,400,High
6,5,123,433,Moderate
6,5,210,400,Moderate
6,5,425,446,High
6,5,213,451,Moderate
6,5,213,400,Moderate
6,5,388,400,High
6,5,370,415,High
6,5,275,454,High
6,5,264,400,High
6,5,248,400,High
6,5,289,400,High
6,5,253,490,High
6,5,497,400,High
6,5,353,476,High
6,5,158,510,Moderate
6,5,172,400,Moderate
6,5,485,453,High
6,5,375,445,High
6,5,246,400,High
6,5,182,400,Moderate
6,5,163,400,Moderate
6,5,126,410,Moderate
6,5,250,400,High
6,5,185,412,Moderate
6,5,250,400,High
6,5,408,467,High
6,5,72,515,Moderate
6,5,214,400,Moderate
6,5,164,400,Moderate
6,5,131,400,Moderate
6,5,486,478,High
6,5,354,497,High
6,5,438,400,High
6,5,306,400,High
6,5,158,400,Moderate
6,5,469,424,High
6,5,240,400,High
6,5,64,538,Low
6,5,238,400,High
6,5,478,400,High
6,5,232,610,High
6,5,234,416,High
6,5,196,400,Moderate
6,5,236,400,High
6,5,314,508,High
6,5,243,423,High
6,5,319,400,High
6,5,316,400,High
6,5,170,624,Moderate
6,5,140,400,Moderate
6,5,234,615,High
6,5,380,436,High
6,5,366,400,High
6,5,485,400,High
6,5,81,443,Moderate
6,5,376,520,High
6,5,202,680,Moderate
6,5,415,443,High
6,5,327,400,High
6,5,330,445,High
6,5,127,436,Moderate
6,5,237,453,High
6,5,215,400,Moderate
6,5,484,448,High
6,5,266,400,High
6,5,124,525,Moderate
6,5,249,405,High
6,5,258,400,High
6,5,490,400,High
6,5,342,402,High
6,5,307,582,High
6,5,244,400,High
6,5,266,446,High
6,5,233,400,High
6,5,209,433,Moderate
6,5,425,400,High
6,5,261,400,High
6,5,304,474,High
6,5,120,481,Moderate
6,5,216,412,Moderate
6,5,504,400,High
6,5,354,400,High
6,5,247,448,High
6,5,319,400,High
6,5,287,527,High
6,5,438,430,High
6,5,311,400,High
6,5,158,515,Moderate
6,5,349,412,High
6,5,366,677,High
6,5,336,576,High
6,5,322,422,High
6,5,307,443,High
6,5,332,469,High
6,5,426,400,High
6,5,289,400,High
6,5,99,400,Moderate
6,5,156,400,Moderate
6,5,251,400,High
6,5,237,400,High
6,5,117,400,Moderate
6,5,171,400,Moderate
6,5,250,400,High
6,5,192,400,Moderate
6,5,439,400,High
6,5,302,404,High
6,5,302,587,High
6,5,317,400,High
6,5,271,476,High
6,5,273,483,High
6,5,251,400,High
6,5,272,400,High
6,5,102,400,Moderate
6,5,241,405,High
6,5,301,400,High
6,5,188,400,Moderate
6,5,253,400,High
6,5,231,400,High
6,5,286,595,High
6,5,286,400,High
6,5,149,400,Moderate
6,5,329,400,High
6,5,245,642,High
6,5,109,413,Moderate
6,5,230,451,High
6,5,319,400,High
6,5,183,400,Moderate
6,5,322,400,High
6,5,223,400,High
6,5,279,507,High
6,5,72,400,Moderate
6,5,122,400,Moderate
6,5,209,400,Moderate
6,5,566,410,High
6,5,85,400,Moderate
6,5,394,450,High
6,5,236,400,High
6,5,100,501,Moderate
6,5,221,550,High
6,5,433,400,High
6,5,553,403,High
6,5,193,400,Moderate
6,5,251,400,High
6,5,350,401,High
6,5,330,472,High
6,5,347,472,High
6,5,264,400,High
6,5,433,419,High
6,5,249,575,High
6,5,365,400,High
6,5,245,400,High
6,5,234,400,High
6,5,236,400,High
6,5,617,400,High
6,5,405,400,High
6,5,84,435,Moderate
6,5,210,400,Moderate
6,5,322,554,High
6,5,319,400,High
6,5,324,400,High
6,5,285,466,High
6,5,239,400,High
6,5,359,470,High
6,5,524,400,High
6,5,176,400,Moderate
6,4,274,510,High
6,4,240,573,High
6,4,340,400,High
6,4,440,433,High
6,4,383,400,High
6,4,387,400,High
6,4,332,400,High
6,4,463,400,High
6,4,195,609,Moderate
6,4,301,573,High
6,4,183,472,Moderate
6,4,254,400,High
6,4,287,457,High
6,4,272,526,High
6,4,381,480,High
6,4,322,423,High
6,4,303,405,High
6,4,246,434,High
6,4,248,487,High
6,4,266,400,High
6,4,337,400,High
6,4,494,400,High
6,4,489,400,High
6,4,239,523,High
6,4,284,444,High
6,4,248,460,High
6,4,535,400,High
6,4,253,400,High
6,4,186,437,Moderate
6,4,242,678,High
6,4,342,558,High
6,4,230,470,High
6,4,243,494,High
6,4,258,400,High
6,4,175,444,Moderate
6,4,362,449,High
6,4,488,400,High
6,4,577,648,High
6,4,291,487,High
6,4,335,491,High
6,4,581,400,High
6,4,311,495,High
6,4,249,423,High
6,4,373,511,High
6,4,208,473,Moderate
6,4,376,517,High
6,4,298,421,High
6,4,151,400,Moderate
6,4,407,400,High
6,4,332,598,High
6,4,311,466,High
6,4,382,400,High
6,4,306,400,High
6,4,86,450,Moderate
6,4,236,401,High
6,4,253,400,High
6,4,311,441,High
6,4,87,400,Moderate
6,4,243,400,High
6,4,148,405,Moderate
6,4,350,400,High
5,5,0,543,Low
5,5,247,400,High
5,5,163,859,Moderate
5,5,92,400,Moderate
5,5,19,513,Low
5,5,157,428,Moderate
5,5,82,472,Moderate
5,5,53,427,Low
5,5,292,693,High
5,5,194,400,Moderate
5,5,186,952,Moderate
5,5,250,496,High
5,5,506,619,High
5,5,27,630,Low
5,5,547,594,High
5,5,142,754,Moderate
5,5,172,589,Moderate
5,5,90,498,Moderate
5,5,256,652,High
5,5,161,400,Moderate
5,5,161,647,Moderate
5,5,163,765,Moderate
5,5,200,665,Moderate
5,5,76,640,Moderate
5,5,144,741,Moderate
5,5,149,662,Moderate
5,5,209,603,Moderate
5,5,337,576,High
5,5,210,532,Moderate
5,5,204,636,Moderate
5,5,131,663,Moderate
5,5,85,474,Moderate
5,5,225,807,High
5,5,175,573,Moderate
5,5,131,758,Moderate
5,5,93,530,Moderate
5,5,139,472,Moderate
5,5,191,712,Moderate
5,5,185,726,Moderate
5,5,57,600,Low
5,5,171,548,Moderate
5,5,153,415,Moderate
5,5,90,470,Moderate
5,5,112,496,Moderate
5,5,106,671,Moderate
5,5,156,583,Moderate
5,5,87,636,Moderate
5,5,184,561,Moderate
5,5,164,538,Moderate
5,5,104,575,Moderate
5,5,111,491,Moderate
5,5,103,532,Moderate
5,5,135,613,Moderate
5,5,169,501,Moderate
5,5,127,526,Moderate
5,5,129,582,Moderate
5,5,166,531,Moderate
5,5,113,564,Moderate
5,5,78,548,Moderate
5,5,87,575,Moderate
5,5,57,523,Low
5,5,113,503,Moderate
5,5,169,592,Moderate
5,5,140,651,Moderate
5,5,109,529,Moderate
5,5,109,635,Moderate
5,5,136,541,Moderate
5,5,91,617,Moderate
5,5,121,642,Moderate
5,5,134,584,Moderate
5,5,151,637,Moderate
5,5,125,587,Moderate
5,5,88,606,Moderate
5,5,138,622,Moderate
5,5,96,598,Moderate
5,5,157,540,Moderate
5,5,72,576,Moderate
5,5,114,603,Moderate
5,5,51,593,Low
5,5,144,631,Moderate
5,5,146,573,Moderate
5,5,93,525,Moderate
5,5,102,594,Moderate
5,5,114,560,Moderate
5,5,110,638,Moderate
5,5,132,557,Moderate
5,5,103,578,Moderate
5,5,164,521,Moderate
5,5,146,503,Moderate
5,5,106,525,Moderate
5,5,173,613,Moderate
5,5,119,547,Moderate
5,5,144,536,Moderate
5,5,97,520,Moderate
5,5,152,643,Moderate
5,5,154,651,Moderate
5,5,157,581,Moderate
5,5,96,558,Moderate
5,5,136,632,Moderate
5,5,115,544,Moderate
5,5,151,628,Moderate
5,5,162,547,Moderate
5,5,115,518,Moderate
5,5,119,555,Moderate
5,5,118,556,Moderate
5,5,75,498,Moderate
5,5,108,509,Moderate
5,5,141,598,Moderate
5,5,151,580,Moderate
5,5,165,546,Moderate
5,5,174,586,Moderate
5,5,166,586,Moderate
5,5,113,571,Moderate
5,5,123,588,Moderate
5,5,135,664,Moderate
5,5,151,602,Moderate
5,5,148,591,Moderate
5,5,119,654,Moderate
5,5,158,613,Moderate
5,5,161,584,Moderate
5,5,168,599,Moderate
5,5,140,569,Moderate
5,5,121,529,Moderate
5,5,110,516,Moderate
5,5,190,613,Moderate
5,5,141,566,Moderate
5,5,142,548,Moderate
5,5,168,565,Moderate
5,5,149,601,Moderate
5,5,171,607,Moderate
5,5,109,554,Moderate
5,5,166,518,Moderate
5,5,126,561,Moderate
5,5,126,545,Moderate
5,5,115,607,Moderate
5,5,185,635,Moderate
5,5,169,497,Moderate
5,5,137,577,Moderate
5,5,173,583,Moderate
5,5,129,609,Moderate
5,5,125,595,Moderate
5,5,166,580,Moderate
5,5,189,631,Moderate
5,5,156,684,Moderate
5,5,152,522,Moderate
5,5,188,568,Moderate
5,5,107,621,Moderate
5,5,149,669,Moderate
5,5,159,624,Moderate
5,5,137,618,Moderate
5,5,168,598,Moderate
5,5,142,621,Moderate
5,5,147,644,Moderate
5,5,170,603,Moderate
5,5,141,716,Moderate
5,5,168,568,Moderate
5,5,123,658,Moderate
5,5,143,595,Moderate
5,5,134,562,Moderate
5,5,187,572,Moderate
5,5,132,556,Moderate
5,5,157,620,Moderate
5,5,196,601,Moderate
5,5,137,553,Moderate
5,5,175,611,Moderate
5,5,154,706,Moderate
5,5,151,646,Moderate
5,5,202,606,Moderate
5,5,185,611,Moderate
5,5,137,642,Moderate
5,5,149,569,Moderate
5,5,130,585,Moderate
5,5,117,644,Moderate
5,5,188,686,Moderate
5,5,173,587,Moderate
5,5,192,649,Moderate
5,5,186,656,Moderate
5,5,191,634,Moderate
5,5,211,609,Moderate
5,4,242,621,High
5,4,191,575,Moderate
5,4,171,736,Moderate
5,4,209,642,Moderate
5,4,227,612,High
5,4,214,622,Moderate
5,4,207,629,Moderate
5,4,165,624,Moderate
5,4,157,646,Moderate
5,4,218,553,Moderate
5,4,195,584,Moderate
5,4,196,647,Moderate
5,4,129,616,Moderate
5,4,245,644,High
5,4,161,607,Moderate
5,4,197,550,Moderate
5,4,250,573,High
5,4,157,547,Moderate
5,4,143,513,Moderate
5,4,167,609,Moderate
5,4,141,638,Moderate
5,4,172,571,Moderate
5,4,187,593,Moderate
5,4,175,693,Moderate
5,4,151,567,Moderate
5,4,146,519,Moderate
5,4,150,606,Moderate
5,4,150,444,Moderate
5,4,184,551,Moderate
5,4,171,586,Moderate
5,4,165,627,Moderate
5,4,161,585,Moderate
5,4,117,606,Moderate
5,4,160,560,Moderate
5,4,147,542,Moderate
5,4,160,558,Moderate
5,4,149,528,Moderate
5,4,157,474,Moderate
5,4,137,552,Moderate
5,4,66,516,Moderate
5,4,137,510,Moderate
5,4,151,525,Moderate
5,4,125,452,Moderate
5,4,122,594,Moderate
5,4,100,544,Moderate
5,4,142,624,Moderate
5,4,124,624,Moderate
5,4,89,543,Moderate
5,4,95,620,Moderate
5,4,127,699,Moderate
5,4,54,566,Low
5,4,143,554,Moderate
5,4,180,556,Moderate
5,4,196,550,Moderate
5,4,102,519,Moderate
5,4,144,458,Moderate
5,4,132,613,Moderate
5,4,199,513,Moderate
5,4,125,558,Moderate
5,4,120,589,Moderate
5,4,132,586,Moderate
5,4,111,630,Moderate
5,4,90,571,Moderate
5,4,121,591,Moderate
5,4,88,583,Moderate
5,4,154,621,Moderate
5,4,108,531,Moderate
5,4,128,522,Moderate
5,4,170,652,Moderate
5,4,147,543,Moderate
5,4,66,626,Moderate
5,4,39,574,Low
5,4,129,587,Moderate
5,4,121,516,Moderate
5,4,97,649,Moderate
5,4,129,573,Moderate
5,4,164,597,Moderate
5,4,161,598,Moderate
5,4,201,731,Moderate
5,4,159,671,Moderate
5,4,143,624,Moderate
5,4,232,647,High
5,4,207,624,Moderate
5,4,184,544,Moderate
5,4,143,650,Moderate
5,4,185,616,Moderate
5,4,157,633,Moderate
5,4,169,597,Moderate
5,4,168,612,Moderate
5,4,208,623,Moderate
5,4,179,650,Moderate
5,4,159,582,Moderate
5,4,181,625,Moderate
5,4,191,658,Moderate
5,4,160,701,Moderate
5,4,157,568,Moderate
5,4,191,600,Moderate
5,4,134,620,Moderate
5,4,181,644,Moderate
5,4,171,535,Moderate
5,4,191,601,Moderate
5,4,192,642,Moderate
5,4,144,566,Moderate
5,4,147,568,Moderate
5,4,155,518,Moderate
5,4,152,521,Moderate
5,4,170,571,Moderate
5,4,189,606,Moderate
5,4,156,565,Moderate
5,4,187,629,Moderate
5,4,177,584,Moderate
5,4,129,576,Moderate
5,4,134,641,Moderate
5,4,182,642,Moderate
5,4,137,645,Moderate
5,4,188,568,Moderate
5,4,189,707,Moderate
5,4,128,652,Moderate
5,4,155,634,Moderate
5,4,156,590,Moderate
5,4,188,608,Moderate
5,4,158,672,Moderate
5,4,201,577,Moderate
5,4,170,606,Moderate
5,4,144,629,Moderate
5,4,332,662,High
5,4,205,647,Moderate
5,4,236,705,High
5,4,157,664,Moderate
5,4,214,634,Moderate
5,4,289,681,High
5,4,235,674,High
5,4,221,803,High
5,4,232,569,High
5,4,234,712,High
5,4,202,660,Moderate
5,4,206,649,Moderate
5,4,247,561,High
5,4,234,553,High
5,4,184,681,Moderate
5,4,402,675,High
5,4,193,598,Moderate
5,4,231,619,High
5,4,263,622,High
5,4,210,618,Moderate
5,4,196,587,Moderate
5,4,216,691,Moderate
5,4,366,557,High
5,4,205,618,Moderate
5,4,196,574,Moderate
5,4,226,636,High
5,4,173,576,Moderate
5,4,205,595,Moderate
5,4,156,675,Moderate
5,4,203,653,Moderate
5,4,371,631,High
5,4,231,553,High
5,4,377,644,High
5,4,261,618,High
5,4,263,576,High
5,4,213,795,Moderate
5,4,317,696,High
5,4,273,728,High
5,4,220,647,Moderate
5,4,205,684,Moderate
5,4,226,637,High
5,4,200,640,Moderate
5,4,253,545,High
5,4,215,591,Moderate
5,4,257,638,High
5,4,187,624,Moderate
5,4,200,527,Moderate
5,4,242,657,High
5,4,254,643,High
5,4,252,565,High
5,4,370,702,High
5,4,277,696,High
5,4,234,676,High
5,4,230,685,High
5,4,192,744,Moderate
5,4,242,632,High
5,4,297,705,High
5,4,284,543,High
5,4,236,655,High
5,4,258,635,High
5,4,301,662,High
5,4,245,664,High
5,4,217,688,Moderate
5,4,232,591,High
5,4,217,613,Moderate
5,4,355,629,High
5,4,286,678,High
5,4,246,688,High
5,4,252,610,High
5,4,230,650,High
5,4,198,618,Moderate
5,4,224,559,High
5,4,218,587,Moderate
5,4,230,685,High
5,4,294,597,High
5,4,243,799,High
5,4,146,575,Moderate
5,4,209,606,Moderate
5,4,204,593,Moderate
5,4,187,601,Moderate
5,4,270,598,High
5,4,231,670,High
5,4,205,709,Moderate
5,4,102,639,Moderate
5,4,208,581,Moderate
5,4,262,653,High
5,4,224,614,High
5,4,214,709,Moderate
5,4,295,666,High
5,4,205,685,Moderate
5,4,200,772,Moderate
5,4,220,683,Moderate
5,4,211,609,Moderate
5,4,343,586,High
5,4,383,718,High
5,4,233,713,High
5,4,299,679,High
5,4,226,554,High
5,4,214,613,Moderate
5,4,249,618,High
5,4,297,638,High
5,4,229,698,High
5,4,223,616,High
5,4,256,558,High
5,4,325,607,High
5,4,237,642,High
5,4,264,656,High
5,4,261,614,High
5,4,218,644,Moderate
5,4,352,631,High
5,4,250,587,High
5,4,199,613,Moderate
5,4,261,631,High
5,4,302,542,High
5,4,222,592,High
5,4,210,681,Moderate
5,4,377,595,High
5,4,246,702,High
5,4,178,590,Moderate
5,4,237,667,High
5,4,361,559,High
5,4,175,587,Moderate
5,4,237,598,High
5,4,354,581,High
5,4,106,589,Moderate
5,4,214,627,Moderate
5,4,217,695,Moderate
5,4,275,673,High
5,4,269,685,High
5,4,263,710,High
5,4,215,682,Moderate
5,4,251,618,High
5,4,250,637,High
5,4,234,630,High
5,4,210,606,Moderate
5,4,284,682,High
5,4,175,652,Moderate
5,4,233,706,High
5,4,138,622,Moderate
5,4,222,705,High
5,4,233,627,High
5,4,225,400,High
5,4,217,649,Moderate
5,4,321,609,High
5,4,331,654,High
5,4,252,682,High
5,4,298,695,High
5,4,171,752,Moderate
5,4,241,638,High
5,4,151,637,Moderate
5,4,231,706,High
5,4,456,601,High
5,4,334,723,High
5,4,208,590,Moderate
5,4,280,655,High
5,4,234,727,High
5,4,241,762,High
5,4,302,651,High
5,4,298,630,High
5,4,264,598,High
5,4,330,564,High
5,4,345,632,High
5,4,252,639,High
5,4,308,721,High
5,4,254,637,High
5,4,216,696,Moderate
5,4,257,617,High
5,4,274,637,High
5,4,514,620,High
5,4,218,646,Moderate
5,4,246,665,High
5,4,259,649,High
5,4,199,639,Moderate
5,4,182,741,Moderate
5,4,238,498,High
5,4,292,536,High
5,4,193,553,Moderate
5,4,282,572,High
5,4,279,676,High
5,4,288,720,High
5,4,292,543,High
5,4,170,545,Moderate
5,4,246,665,High
5,4,153,545,Moderate
5,4,214,639,Moderate
5,4,182,593,Moderate
5,4,182,618,Moderate
5,4,173,640,Moderate
5,4,269,679,High
5,4,232,562,High
5,4,248,572,High
5,4,243,661,High
5,4,246,409,High
5,4,191,688,Moderate
5,4,491,612,High
5,4,126,675,Moderate
5,4,211,665,Moderate
5,4,232,632,High
5,4,277,672,High
5,4,325,718,High
5,4,223,690,High
5,4,528,704,High
5,4,297,732,High
5,4,427,700,High
5,4,285,743,High
5,4,336,585,High
5,4,264,701,High
5,4,308,677,High
5,4,378,654,High
5,4,292,554,High
5,4,278,646,High
5,4,258,676,High
5,4,192,693,Moderate
5,4,256,627,High
5,4,271,622,High
5,4,243,630,High
5,4,239,542,High
5,4,266,625,High
5,4,269,565,High
5,4,379,679,High
5,4,278,652,High
5,4,214,647,Moderate
5,4,359,616,High
5,4,269,565,High
5,4,222,692,High
5,4,349,609,High
5,4,249,537,High
5,4,261,598,High
5,4,350,537,High
5,4,225,593,High
5,4,254,560,High
5,4,188,583,Moderate
5,4,268,615,High
5,4,314,591,High
5,4,349,525,High
5,4,220,604,Moderate
5,4,227,492,High
5,4,222,749,High
5,4,475,606,High
5,4,138,495,Moderate
5,4,298,659,High
5,4,251,470,High
5,4,206,687,Moderate
5,4,182,739,Moderate
5,4,208,710,Moderate
5,4,216,741,Moderate
5,4,246,630,High
5,4,205,652,Moderate
5,4,235,621,High
5,4,254,660,High
5,4,158,618,Moderate
5,4,234,637,High
5,4,237,708,High
5,4,243,639,High
5,4,243,708,High
5,4,215,784,Moderate
5,4,220,643,Moderate
5,4,199,673,Moderate
5,4,232,587,High
5,4,363,687,High
5,4,505,761,High
5,4,299,845,High
5,4,285,733,High
5,4,299,584,High
5,4,412,780,High
5,4,286,638,High
5,4,329,641,High
5,4,232,673,High
5,4,562,716,High
5,4,228,705,High
5,4,372,816,High
5,4,563,654,High
5,4,503,591,High
5,4,412,681,High
5,4,354,710,High
5,4,319,625,High
5,4,363,741,High
5,4,239,675,High
5,4,412,479,High
5,4,195,630,Moderate
5,4,253,765,High
5,4,318,489,High
5,4,207,642,Moderate
5,4,422,666,High
5,4,487,658,High
5,4,302,615,High
5,4,236,567,High
5,4,247,687,High
5,4,443,753,High
5,4,619,632,High
5,4,317,805,High
5,4,315,556,High
5,4,402,719,High
5,4,408,718,High
5,4,223,795,High
5,4,391,746,High
5,4,324,821,High
5,4,225,514,High
5,4,244,577,High
5,4,229,736,High
5,4,321,782,High
5,4,197,753,Moderate
5,4,259,1029,High
5,4,471,733,High
5,4,314,740,High
5,4,247,713,High
5,4,286,757,High
5,4,562,649,High
5,4,360,746,High
5,4,373,507,High
5,4,376,544,High
5,4,445,656,High
5,4,300,543,High
5,4,524,609,High
5,4,251,568,High
5,4,551,604,High
5,4,291,645,High
5,4,475,537,High
5,4,296,541,High
5,4,425,722,High
5,4,446,740,High
5,4,508,574,High
5,4,496,703,High
5,4,541,745,High
5,4,199,509,Moderate
5,4,252,499,High
5,4,344,707,High
5,4,209,635,Moderate
5,4,307,783,High
5,4,367,596,High
5,4,155,720,Moderate
5,4,290,531,High
5,4,349,534,High
5,4,413,765,High
5,4,363,793,High
5,4,277,811,High
5,4,286,770,High
5,4,205,589,Moderate
5,4,343,646,High
5,4,248,608,High
5,4,243,705,High
5,4,175,675,Moderate
5,4,427,670,High
5,4,338,807,High
5,4,279,522,High
5,4,299,636,High
5,4,121,516,Moderate
5,4,299,431,High
5,4,408,629,High
5,4,303,696,High
5,4,394,825,High
5,4,471,633,High
5,4,554,957,High
5,4,158,714,Moderate
5,4,503,771,High
5,4,261,629,High
5,4,310,780,High
5,4,395,593,High
5,4,211,671,Moderate
5,4,499,513,High
5,4,287,842,High
5,4,282,751,High
5,4,251,480,High
5,4,498,829,High
5,4,380,484,High
5,4,313,846,High
5,4,458,484,High
5,4,493,459,High
5,4,508,620,High
5,4,467,672,High
5,4,299,551,High
5,4,435,903,High
5,4,240,683,High
5,4,247,778,High
5,4,288,651,High
5,4,503,734,High
5,4,544,696,High
5,4,514,693,High
5,4,357,719,High
5,4,355,474,High
5,4,402,675,High
5,4,328,400,High
5,4,509,774,High
5,4,291,991,High
5,4,539,675,High
5,4,381,400,High
5,4,483,938,High
5,4,481,893,High
5,4,266,638,High
5,4,568,645,High
5,4,249,535,High
5,4,393,478,High
5,4,113,598,Moderate
5,4,370,828,High
5,4,566,683,High
5,4,379,674,High
5,4,766,660,Very High
5,4,306,467,High
5,4,297,663,High
5,4,327,718,High
5,4,351,631,High
5,4,500,613,High
5,4,195,599,Moderate
5,4,286,671,High
5,4,79,605,Moderate
5,4,287,852,High
5,4,725,583,Very High
5,4,124,556,Moderate
5,4,726,477,Very High
5,4,506,762,High
5,4,374,662,High
5,4,354,591,High
5,4,161,798,Moderate
5,4,460,958,High
5,4,642,797,High
5,4,485,741,High
5,4,715,466,Very High
5,4,306,855,High
5,4,347,629,High
5,4,290,561,High
5,4,742,657,Very High
5,4,298,479,High
5,4,160,597,Moderate
5,4,284,610,High
5,4,309,907,High
5,4,291,766,High
5,4,254,752,High
5,4,317,832,High
5,4,225,808,High
5,4,400,716,High
5,4,241,539,High
5,4,248,607,High
5,4,721,800,Very High
5,4,392,529,High
5,4,326,687,High
5,4,407,648,High
5,4,319,926,High
5,4,350,684,High
5,4,548,491,High
5,4,579,740,High
5,4,240,682,High
5,4,232,669,High
5,4,191,711,Moderate
5,4,234,454,High
5,4,208,400,Moderate
5,4,231,611,High
5,4,373,505,High
5,4,390,673,High
5,4,605,403,High
5,4,193,653,Moderate
5,4,393,400,High
5,4,521,666,High
5,4,387,595,High
5,4,342,642,High
5,4,276,403,High
5,4,397,675,High
5,4,541,400,High
5,4,681,726,Very High
5,4,359,691,High
5,4,763,662,Very High
5,4,392,740,High
5,4,202,666,Moderate
5,4,451,1020,High
5,4,362,678,High
5,4,457,817,High
5,4,628,808,High
5,4,294,1035,High
5,4,358,638,High
5,4,367,779,High
5,4,571,405,High
5,4,87,610,Moderate
5,4,118,668,Moderate
5,4,404,608,High
5,4,599,721,High
5,4,207,628,Moderate
5,4,849,610,Very High
5,4,304,400,High
5,4,81,773,Moderate
5,4,432,664,High
5,4,387,1135,High
5,4,494,715,High
5,4,821,814,Very High
5,4,347,1103,High
5,4,408,568,High
5,4,808,623,Very High
5,4,481,777,High
5,4,347,853,High
5,4,526,818,High
5,4,413,456,High
5,4,194,722,Moderate
5,4,326,795,High
5,4,649,776,High
5,4,337,400,High
5,4,394,647,High
5,4,524,1106,High
5,4,362,626,High
5,4,518,686,High
5,4,307,562,High
5,4,425,719,High
5,4,309,807,High
5,4,380,810,High
5,4,823,915,Very High
5,4,395,539,High
5,4,312,926,High
5,4,391,700,High
5,4,503,594,High
5,4,218,585,Moderate
5,4,658,539,High
5,4,401,706,High
5,4,195,903,Moderate
5,4,526,793,High
5,4,513,660,High
5,4,562,735,High
5,4,778,817,Very High
5,4,370,703,High
5,4,161,1048,High
5,4,665,665,Very High
5,4,467,785,High
5,4,944,698,Very High
5,4,901,654,Very High
5,4,218,695,Moderate
5,4,462,1091,High
5,4,982,985,Very High
5,4,524,789,High
5,4,458,543,High
5,4,405,1106,High
5,4,556,730,High
5,4,325,1024,High
5,4,382,572,High
5,4,176,921,Moderate
5,4,141,615,Moderate
5,4,184,694,Moderate
5,4,801,782,Very High
5,4,518,1106,High
5,4,699,1112,Very High
6,4,250,1125,High
6,4,256,665,High
6,4,430,1100,High
6,4,964,720,Very High
6,4,982,717,Very High
6,4,436,1098,High
6,4,393,712,High
6,4,471,799,High
6,4,455,843,High
6,4,235,643,High
6,4,319,1096,High
6,4,493,785,High
6,4,359,1077,High
6,4,230,400,High
6,4,321,822,High
6,4,78,536,Moderate
6,4,511,985,High
6,4,130,622,Moderate
6,4,304,906,High
6,4,421,850,High
6,4,498,589,High
6,4,851,626,Very High
6,4,390,782,High
6,4,762,582,Very High
6,4,370,400,High
6,4,487,677,High
6,4,264,703,High
6,4,508,723,High
6,4,270,472,High
6,4,175,469,Moderate
6,4,798,573,Very High
6,4,514,400,High
6,4,276,530,High
6,4,294,785,High
6,4,329,572,High
6,4,253,555,High
6,4,247,784,High
6,4,818,743,Very High
6,4,236,698,High
6,4,359,818,High
6,4,329,610,High
6,4,699,908,Very High
6,4,231,539,High
6,4,561,492,High
6,4,355,499,High
6,4,796,605,Very High
6,4,226,507,High
6,4,208,491,Moderate
6,4,413,609,High
6,4,170,473,Moderate
6,4,197,1085,High
6,4,221,1077,High
6,4,528,640,High
6,4,399,1106,High
